###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57621.251368   0.000 19.648    -0   50 o  0   0.97 236.97569  44.65204 10234.97  8761.13 5.67 3.34 -88.0 -0.444 18.67 20.81 02a57621o0050o
57621.253599  22.018  7.167     6   40 o  0   1.01 236.97569  44.65204   801.51  8785.52 4.25 3.39 -18.4 -0.434 18.69 20.82 02a57621o0054o
57621.270363  20.682  2.238    19   43 o  0   0.80 236.97569  44.65204   852.83  8858.58 4.13 3.27 -21.4 -0.442 18.69 20.80 02a57621o0083o
57621.272049 -19.826  1.171   -43   50 o  0   1.02 236.97569  44.65204 10287.19  8840.36 5.83 3.22 -89.3 -0.449 18.74 20.91 02a57621o0086o
57621.275961 -19.860  1.118   -41   46 o  0   1.14 236.97569  44.65204 10314.71  8723.84 5.73 3.27  88.7 -0.409 18.77 20.86 02a57621o0093o
57621.278811  20.962  2.562    15   38 o  0   1.02 236.97569  44.65204   881.50  8737.82 4.25 3.20 -21.9 -0.434 18.66 20.81 02a57621o0098o
57621.290664  20.055  1.350    34   47 o  0   1.14 236.97569  44.65204   840.16  8796.55 3.89 3.02 -26.0 -0.455 18.42 20.26 02a57621o0118o
57621.295278  19.143  0.738    80   59 o  0   1.17 236.97569  44.65204 10272.32  8778.16 5.83 3.34  89.9 -0.419 18.40 20.21 02a57621o0126o
57625.255956  22.809 17.714     3   48 c  0   0.99 236.97569  44.65204  3459.32 10511.45 3.90 3.77  35.5 -0.451 19.58 21.61 02a57625o0008c
57625.266273 -19.592  0.389   -53   21 c  0   0.87 236.97569  44.65204  9489.22   864.62 4.06 3.62  65.8 -0.494 19.62 21.65 02a57625o0026c
57625.274860  20.370  1.056    26   27 c  0   0.67 236.97569  44.65204  9459.08   820.46 4.39 3.84  57.5 -0.478 19.57 21.63 02a57625o0040c
57625.278832  22.070  5.500     5   30 c  0   0.96 236.97569  44.65204  3532.82 10463.70 4.12 4.01 -39.7 -0.429 19.51 21.57 02a57625o0047c
57625.286383  16.854  0.287   658  189 c  0   0.67 236.97569  44.65204  3493.34 10524.32 4.10 3.95 -55.1 -0.428 19.49 21.52 02a57625o0060c
57625.292047  20.244  0.909    29   26 c  0   0.75 236.97569  44.65204  9527.56   901.99 4.55 3.96  52.0 -0.485 19.53 21.58 02a57625o0070c
57625.302177  22.066  4.700     5   25 c  0   0.91 236.97569  44.65204  9542.26   780.94 4.67 4.00  48.5 -0.473 19.52 21.58 02a57625o0088c
57625.309129 -20.296  0.907   -28   25 c  0   0.72 236.97569  44.65204  9501.07   838.35 4.47 3.94  51.9 -0.479 19.55 21.60 02a57625o0100c
57652.261838  21.059  1.882    14   26 o  0   0.92 236.97569  44.65204  7145.94   275.10 3.59 3.56 -35.9 -0.445 19.10 20.66 02a57652o0091o
57652.275688  19.986  0.617    37   23 o  0   1.16 236.97569  44.65204  7116.03   232.98 3.54 3.49 -50.9 -0.452 19.14 20.71 02a57652o0118o
57762.627653  22.196  3.857     5   18 o  0   0.99 236.97569  44.65204  7087.95  1649.86 3.54 3.39 -84.6 -0.457 19.47 21.17 02a57762o0846o
57762.639198  21.678  2.435     8   19 o  0   1.15 236.97569  44.65204  7101.12  1689.14 3.50 3.35 -81.5 -0.461 19.46 21.13 02a57762o0868o
57762.650769  21.606  2.375     8   20 o  0   0.88 236.97569  44.65204  7045.81  1613.15 3.54 3.40 -80.6 -0.455 19.48 21.16 02a57762o0890o
57762.661861 -21.499  1.963    -9   18 o  0   1.10 236.97569  44.65204  7032.92  1730.51 3.56 3.39 -77.8 -0.454 19.44 21.07 02a57762o0911o
57762.670588  20.432  1.155    24   28 o  0   1.10 236.97569  44.65204  7060.36  1672.44 3.54 3.41 -79.8 -0.457 18.87 19.97 02a57762o0928o
57765.609020  18.807  0.427   109   46 o  0   1.27 236.97569  44.65204 10042.68  2366.82 3.79 3.23  82.9 -0.470 18.27 18.91 02a57765o0753o
57765.615348  19.130  0.562    81   45 o  0   1.15 236.97569  44.65204   622.22  2438.34 3.77 3.60 -89.7 -0.426 18.25 18.84 02a57765o0763o
57765.629592 -20.685  2.491   -19   48 o  0   0.99 236.97569  44.65204   648.67  2477.63 3.75 3.57 -87.4 -0.427 18.31 18.93 02a57765o0787o
57765.631008  19.890  1.202    40   48 o  0   0.96 236.97569  44.65204 10056.66  2408.16 3.74 3.16  85.2 -0.485 18.36 19.04 02a57765o0789o
57765.643794 -19.354  0.731   -66   48 o  0   1.08 236.97569  44.65204  9999.88  2334.05 3.70 3.06  84.3 -0.483 18.43 19.10 02a57765o0809o
57765.648010 -20.747  2.640   -18   48 o  0   0.85 236.97569  44.65204   581.78  2398.08 3.79 3.57  87.2 -0.420 18.38 19.05 02a57765o0814o
57765.662010  20.696  2.273    19   43 o  0   1.00 236.97569  44.65204  9986.27  2454.46 3.78 3.25  81.6 -0.478 18.43 19.18 02a57765o0835o
57765.665662  19.459  0.608    60   36 o  0   1.44 236.97569  44.65204   567.58  2514.09 3.79 3.55  86.0 -0.424 18.41 19.11 02a57765o0840o
57765.679417 -19.136  0.925   -80   74 o  0   1.11 236.97569  44.65204 10031.05  2396.71 3.65 3.02  86.5 -0.500 17.96 18.15 02a57765o0861o
57765.682812  18.344  0.660   167  110 o  0   1.37 236.97569  44.65204   610.29  2458.30 3.78 3.56  81.5 -0.448 17.45 17.22 02a57765o0866o
57766.659787 -20.830  2.208   -17   37 o  0   0.94 236.97569  44.65204  9321.20  1490.29 3.66 3.29  78.8 -0.496 18.57 19.41 02a57766o0846o
57766.672629  20.357  1.904    26   50 o  0   1.05 236.97569  44.65204  9332.14  1531.02 3.69 3.32  76.1 -0.507 18.35 18.99 02a57766o0869o
57774.622861 -21.063  1.683   -14   23 o  0   0.68 236.97569  44.65204  8958.00  2441.91 3.66 3.30  85.7 -0.459 19.28 20.81 02a57774o0842o
57774.635449 -23.553 16.500    -1   23 o  0   0.91 236.97569  44.65204  8970.78  2481.64 3.70 3.33  84.3 -0.449 19.29 20.81 02a57774o0866o
57774.647794 -21.752  2.636    -7   19 o  0   1.05 236.97569  44.65204  8914.54  2408.07 3.61 3.22  85.7 -0.466 19.31 20.81 02a57774o0890o
57774.660002  22.596  6.300     3   21 o  0   1.06 236.97569  44.65204  8898.72  2526.60 3.64 3.24  84.5 -0.455 19.26 20.73 02a57774o0914o
57774.672216 -20.696  1.807   -19   34 o  0   1.16 236.97569  44.65204  8926.22  2469.31 3.65 3.22  84.1 -0.465 18.66 19.54 02a57774o0938o
57778.627408 -21.249  1.371   -12   16 c  0   1.10 236.97569  44.65204  3101.60  9378.62 3.76 3.63   9.2 -0.419 19.76 21.78 02a57778o0673c
57778.640239 -20.084  0.505   -34   17 c  0   0.85 236.97569  44.65204  3114.31  9419.38 3.86 3.72  14.5 -0.409 19.76 21.81 02a57778o0697c
57778.653001  21.002  1.163    14   17 c  0   0.92 236.97569  44.65204  3057.06  9340.98 3.81 3.70  22.6 -0.425 19.75 21.78 02a57778o0721c
57778.665760  21.047  1.279    14   18 c  0   0.89 236.97569  44.65204  3040.00  9459.86 3.75 3.58  19.1 -0.418 19.56 21.37 02a57778o0745c
57778.678200  20.871  7.100    16  116 c  0   1.12 236.97569  44.65204  3066.20  9402.78 3.76 3.58  16.5 -0.469 18.15 18.66 02a57778o0769c
57782.614537 -19.857  0.511   -41   21 c  0   0.93 236.97569  44.65204  9368.25   569.94 4.37 4.33  26.5 -0.397 19.67 21.89 02a57782o0807c
57782.617159  20.903  0.939    16   15 c  0   0.97 236.97569  44.65204  3576.94 10404.24 3.73 3.37   9.3 -0.391 19.80 21.87 02a57782o0812c
57782.628391  19.710  0.326    47   16 c  0   1.25 236.97569  44.65204  9395.30   610.90 3.84 3.69  68.5 -0.446 19.84 21.93 02a57782o0833c
57782.631076 -23.617 15.000    -1   20 c  0   1.01 236.97569  44.65204  3602.93 10446.29 3.79 3.44   8.8 -0.365 19.81 21.89 02a57782o0838c
57782.642294 -21.286  1.828   -11   20 c  0   1.04 236.97569  44.65204  9340.35   537.02 4.06 3.95  66.2 -0.413 19.77 21.93 02a57782o0859c
57782.645049 -20.932  1.056   -15   16 c  0   1.10 236.97569  44.65204  3533.00 10368.55 4.38 4.26  23.8 -0.371 19.67 21.89 02a57782o0864c
57782.656227 -22.953  7.833    -2   19 c  0   0.90 236.97569  44.65204  9311.00   658.47 4.17 4.06  60.2 -0.405 19.73 21.87 02a57782o0885c
57782.658924 -20.512  1.318   -23   30 c  0   0.78 236.97569  44.65204  3516.76 10488.30 3.93 3.66  16.3 -0.385 19.75 21.83 02a57782o0890c
57782.670116  19.181  0.321    77   25 c  0   1.13 236.97569  44.65204  9353.95   601.53 3.98 3.85  63.2 -0.427 19.12 20.56 02a57782o0911c
57782.672845 -21.288  3.625   -11   40 c  0   1.06 236.97569  44.65204  3557.05 10431.14 3.92 3.65  13.0 -0.400 18.73 19.82 02a57782o0916c
57786.617007  21.311  1.400    11   15 c  0   1.09 236.97569  44.65204  3319.63  9110.72 3.79 3.71  23.6 -0.425 19.75 21.88 02a57786o0607c
57786.629826 -25.064 44.000    -0   15 c  0   0.91 236.97569  44.65204  3334.68  9152.66 3.82 3.75  28.3 -0.419 19.84 22.01 02a57786o0631c
57786.642724 -20.571  0.797   -22   17 c  0   0.75 236.97569  44.65204  3279.23  9075.78 3.78 3.69  28.0 -0.422 19.75 21.89 02a57786o0655c
57786.655566 -16.787  0.796  -700  557 c  0   1.10 236.97569  44.65204  3264.06  9193.80 3.68 3.52  17.2 -0.471 16.89 18.67 02a57786o0679c
57786.668640 -18.995  0.455   -92   42 c  0   1.00 236.97569  44.65204  3289.43  9136.50 3.67 3.53  19.0 -0.418 18.55 20.06 02a57786o0703c
57794.567744 -19.182  1.776   -77  137 o  0   1.15 236.97569  44.65204 10482.65   238.24 3.59 3.15  79.8 -0.477 17.33 17.86 02a57794o0691o
57794.570397  19.597  8.047    53  423 o  0   1.77 236.97569  44.65204  4772.14 10118.54 3.48 3.18   0.5 -0.477 16.43 16.44 02a57794o0696o
57794.579281 -17.303  0.794  -435  346 o  0   1.09 236.97569  44.65204 10496.18   279.22 3.69 3.08  83.7 -0.635 17.08 17.13 02a57794o0713o
57794.581888 -19.461  0.761   -60   45 o  0   1.48 236.97569  44.65204  4785.85 10159.76 3.38 2.95  -5.7 -0.469 18.40 19.08 02a57794o0718o
57794.583009 -19.801  1.054   -44   46 o  0   1.03 236.97569  44.65204  1020.94   330.35 3.80 3.66 -75.9 -0.441 18.44 19.13 02a57794o0720o
57794.590623  21.292  4.182    11   46 o  0   1.09 236.97569  44.65204 10438.04   204.64 3.66 3.15  77.5 -0.394 18.50 19.25 02a57794o0735o
57794.593257 -19.665  1.064   -49   53 o  0   1.27 236.97569  44.65204  4725.89 10080.70 3.35 2.98  -4.4 -0.466 18.47 19.20 02a57794o0740o
57794.594393  20.586  2.167    21   46 o  0   0.94 236.97569  44.65204  1035.43   372.16 3.83 3.70 -74.6 -0.443 18.46 19.22 02a57794o0742o
57794.600951 -18.697  0.695  -121   84 o  0   0.92 236.97569  44.65204  8481.83  1351.90 3.33 2.99  21.7 -0.706 18.40 19.42 01a57794o0754o
57794.601536  19.939  1.288    38   50 o  0   1.09 236.97569  44.65204 10421.63   325.91 3.68 3.21  76.3 -0.433 18.52 19.29 02a57794o0756o
57794.604082  23.009 22.250     2   51 o  0   0.95 236.97569  44.65204  4696.88 10200.01 3.38 2.97  -5.8 -0.461 18.48 19.24 02a57794o0761o
57794.604578 -20.129  1.293   -32   42 o  0   1.14 236.97569  44.65204   977.45   290.69 3.84 3.68 -73.2 -0.447 18.50 19.26 02a57794o0762o
57794.612134  18.822  0.511   107   55 o  0   0.70 236.97569  44.65204 10450.26   266.98 3.69 3.20  76.3 -0.455 18.54 19.33 02a57794o0777o
57794.613210  20.117  3.091    33  101 o  0   0.70 236.97569  44.65204  8467.11  1310.46 3.39 3.06  21.7 -0.679 18.40 19.47 01a57794o0777o
57794.614143  19.325  0.704    68   48 o  0   0.89 236.97569  44.65204  4736.89 10142.39 3.40 3.03  -5.0 -0.462 18.50 19.28 02a57794o0781o
57794.615166 -19.457  0.725   -60   43 o  0   0.86 236.97569  44.65204   962.52   408.59 3.83 3.68 -76.4 -0.453 18.51 19.31 02a57794o0783o
57794.625452  19.260  0.979    72   70 o  0   1.31 236.97569  44.65204  8524.74  1388.32 3.39 3.06  25.7 -0.718 18.42 19.51 01a57794o0800o
57794.626718 -19.242  0.538   -73   39 o  0   1.12 236.97569  44.65204   989.29   352.04 3.86 3.72 -75.5 -0.442 18.54 19.32 02a57794o0804o
57794.637642  19.812  2.000    43   86 o  0   0.83 236.97569  44.65204  8549.70  1268.85 3.35 3.02  24.5 -0.690 18.44 19.55 01a57794o0823o
57794.649845  19.841  1.796    42   76 o  0   1.03 236.97569  44.65204  8507.49  1323.71 3.56 3.15  36.0 -0.676 18.43 19.59 01a57794o0846o
57798.583168 -20.174  1.135   -31   35 o  0   0.99 236.97569  44.65204  8058.30    68.88 3.55 3.48 -89.9 -0.456 18.85 19.91 02a57798o0744o
57798.585838  19.760  0.662    45   30 o  0   1.56 236.97569  44.65204  2145.30  9810.80 3.35 2.83   4.4 -0.499 18.84 19.92 02a57798o0749o
57798.595997  21.036  2.350    14   33 o  0   0.85 236.97569  44.65204  8070.11   111.16 3.59 3.46 -82.7 -0.455 18.88 19.95 02a57798o0768o
57798.598644 -20.305  1.122   -27   31 o  0   1.28 236.97569  44.65204  2156.64  9872.35 3.28 2.74   0.9 -0.513 18.88 19.95 02a57798o0773o
57798.608246 -17.267  0.165  -450   74 o  0   1.87 236.97569  44.65204  8013.85    35.40 3.53 3.43 -82.9 -0.462 18.89 19.97 02a57798o0791o
57798.610895  21.342  3.184    10   34 o  0   0.94 236.97569  44.65204  2099.46  9773.97 3.26 2.76   0.7 -0.513 18.90 19.95 02a57798o0796o
57798.616914  21.539  7.625     9   67 o  0   1.04 236.97569  44.65204  2328.98  9011.69 4.12 3.69 -89.4 -0.903 18.72 20.21 01a57798o0744o
57798.620471  20.643  1.678    20   34 o  0   0.85 236.97569  44.65204  7997.31   156.21 3.55 3.42 -85.3 -0.478 18.91 19.99 02a57798o0814o
57798.623072  20.663  1.425    20   28 o  0   1.13 236.97569  44.65204  2081.26  9892.53 3.24 2.71   1.7 -0.507 18.92 19.99 02a57798o0819o
57798.630707  19.598  1.426    53   75 o  0   0.78 236.97569  44.65204  2317.00  8970.61 4.11 3.67 -89.2 -0.912 18.74 20.25 01a57798o0770o
57798.631606 -21.093  2.632   -13   35 o  0   0.78 236.97569  44.65204  8026.38    97.62 3.61 3.48 -85.4 -0.462 18.93 20.03 02a57798o0835o
57798.634173  21.579  3.567     8   30 o  0   0.91 236.97569  44.65204  2121.74  9834.27 3.29 2.80   0.1 -0.501 18.93 20.03 02a57798o0840o
57798.644564  20.484  3.381    23   79 o  0   0.67 236.97569  44.65204  2371.62  9044.61 4.04 3.60 -89.0 -0.929 18.77 20.26 01a57798o0796o
57798.658499  20.029  2.281    35   81 o  0   0.64 236.97569  44.65204  2382.89  8925.10 3.99 3.56 -89.4 -0.953 18.72 20.15 01a57798o0822o
57798.672410 -16.768  1.111  -712  791 o  0   0.92 236.97569  44.65204  2353.02  8982.29 4.10 3.28  85.8 -1.031 17.55 18.66 01a57798o0848o
57802.620710  21.066  1.740    14   24 o  0   1.20 236.97569  44.65204  1892.63  8845.87 3.18 2.89  -2.7 -0.465 19.15 20.42 02a57802o0727o
57802.633452  19.788  0.542    44   24 o  0   1.20 236.97569  44.65204  1911.58  8886.41 3.28 2.97   2.4 -0.467 19.15 20.48 02a57802o0751o
57802.646547 -21.745  3.115    -7   23 o  0   1.15 236.97569  44.65204  1856.10  8808.27 3.24 2.94   3.9 -0.472 19.17 20.47 02a57802o0775o
57802.660371  20.003  0.587    36   21 o  0   1.83 236.97569  44.65204  1827.59  8925.36 3.27 3.02  -1.7 -0.451 19.06 20.30 02a57802o0799o
57806.581524  20.979  1.324    15   20 c  0   1.05 236.97569  44.65204 10270.10   488.14 4.10 3.80  45.1 -0.457 19.76 21.82 02a57806o0676c
57806.584231 -20.282  0.770   -28   22 c  0   0.77 236.97569  44.65204  4547.31 10351.89 4.49 4.45  53.0 -0.371 19.54 21.74 02a57806o0681c
57806.594915 -21.598  2.000    -8   17 c  0   0.79 236.97569  44.65204   814.27   554.24 4.01 3.93 -38.3 -0.411 19.74 21.74 02a57806o0701c
57806.595413  22.586  6.111     3   20 c  0   1.02 236.97569  44.65204 10283.53   528.73 3.95 3.69  50.3 -0.466 19.76 21.78 02a57806o0702c
57806.598125  21.123  1.415    13   18 c  0   0.98 236.97569  44.65204  4560.66 10392.87 3.75 3.59   7.0 -0.394 19.74 21.74 02a57806o0707c
57806.608841 -23.419 11.000    -2   17 c  0   0.75 236.97569  44.65204   844.49   596.40 4.10 4.03 -40.1 -0.399 19.70 21.70 02a57806o0727c
57806.609387  20.456  0.984    24   24 c  0   0.84 236.97569  44.65204 10228.92   455.17 4.04 3.79  47.9 -0.454 19.72 21.72 02a57806o0728c
57806.612057  20.925  1.089    16   17 c  0   0.95 236.97569  44.65204  4505.39 10315.66 3.84 3.71  10.3 -0.410 19.71 21.69 02a57806o0733c
57806.622811 -23.003  7.500    -2   17 c  0   0.79 236.97569  44.65204   773.71   516.88 4.03 3.93 -49.9 -0.409 19.73 21.69 02a57806o0753c
57806.623318 -22.020  3.750    -6   21 c  0   0.94 236.97569  44.65204 10213.29   578.42 3.85 3.63  64.0 -0.463 19.74 21.72 02a57806o0754c
57806.626003  21.649  2.538     8   20 c  0   0.88 236.97569  44.65204  4474.96 10436.16 3.69 3.46   5.9 -0.384 19.74 21.70 02a57806o0759c
57806.636753  22.228  3.417     5   16 c  0   0.89 236.97569  44.65204   760.34   637.02 4.12 4.02 -39.3 -0.398 19.71 21.70 02a57806o0779c
57806.637251 -20.482  0.873   -23   20 c  0   0.88 236.97569  44.65204 10258.22   521.72 3.95 3.75  62.8 -0.463 19.71 21.71 02a57806o0780c
57806.640020  21.255  1.583    11   18 c  0   0.84 236.97569  44.65204  4517.14 10383.27 3.78 3.62  11.6 -0.392 19.71 21.68 02a57806o0785c
57806.650839  21.798  2.278     7   16 c  0   1.04 236.97569  44.65204   803.19   583.21 4.08 3.96 -25.2 -0.406 19.69 21.66 02a57806o0805c
57817.592082  22.759  4.625     3   13 c  0   0.97 236.97569  44.65204  8639.46  2194.85 3.78 3.61  73.2 -0.429 19.82 21.98 02a57817o0592c
57817.608713  21.034  1.857    14   26 c  0   1.33 236.97569  44.65204  8659.39  2231.92 3.80 3.55  76.8 -0.422 18.42 20.45 02a57817o0619c
57817.631754 -21.378  1.276   -10   13 c  0   1.03 236.97569  44.65204  8602.51  2155.45 3.78 3.57  72.1 -0.419 19.79 21.90 02a57817o0660c
57817.643624  20.794  0.837    18   15 c  0   1.02 236.97569  44.65204  1909.73  8176.06 3.72 3.61  33.0 -0.428 19.76 21.85 02a57817o0678c
57817.662912  21.515  9.240     9   83 c  0   0.92 236.97569  44.65204  1865.47  8235.75 3.74 3.61  34.9 -0.467 18.39 19.30 02a57817o0706c
57818.572287 -20.701  0.962   -19   18 o  0   0.83 236.97569  44.65204  4860.68  9889.10 3.51 3.35  11.5 -0.428 19.63 21.61 02a57818o0455o
57818.580696 -19.675  0.393   -49   19 o  0   0.89 236.97569  44.65204  1103.48   103.01 3.98 3.63 -27.9 -0.460 19.62 21.60 02a57818o0470o
57818.586687 -20.405  0.735   -25   18 o  0   1.08 236.97569  44.65204  4879.59  9926.65 3.52 3.39   2.1 -0.419 19.62 21.60 02a57818o0481o
57818.595100 -21.300  1.833   -11   20 o  0   0.96 236.97569  44.65204  1132.83   146.26 4.07 3.68 -29.6 -0.450 19.63 21.60 02a57818o0496o
57818.600924 -20.918  1.116   -16   17 o  0   1.10 236.97569  44.65204  4823.55  9850.51 3.48 3.37  13.1 -0.436 19.62 21.57 02a57818o0507o
57818.608924 -20.824  1.447   -17   25 o  0   1.03 236.97569  44.65204  1080.22    60.73 3.98 3.64 -28.4 -0.447 19.61 21.56 02a57818o0522o
57818.614815  23.075  8.000     2   17 o  0   1.16 236.97569  44.65204  4796.63  9971.16 3.47 3.33  11.0 -0.439 19.61 21.54 02a57818o0533o
57818.622980  22.777  6.833     3   19 o  0   1.01 236.97569  44.65204  1055.43   181.88 4.11 3.80 -28.0 -0.430 19.54 21.52 02a57818o0548o
57818.628963 -24.158 25.000    -1   20 o  0   0.98 236.97569  44.65204  4838.71  9913.93 3.69 3.56  21.6 -0.428 19.54 21.50 02a57818o0559o
57818.637045 -20.652  0.957   -20   19 o  0   0.84 236.97569  44.65204  1097.54   123.91 3.91 3.62 -29.0 -0.456 19.58 21.50 02a57818o0574o
57822.583147 -21.671  4.095    -8   32 o  0   1.39 236.97569  44.65204  8938.81  1775.03 3.68 3.20  89.2 -0.471 18.68 19.71 02a57822o0116o
57822.595778 -19.483  0.542   -58   32 o  0   1.05 236.97569  44.65204  8966.29  1810.89 3.72 3.22  87.9 -0.482 18.69 19.76 02a57822o0140o
57822.609629  19.765  0.683    45   31 o  0   1.30 236.97569  44.65204  8913.37  1737.84 3.63 3.09  87.7 -0.474 18.75 19.83 02a57822o0166o
57822.624077 -20.690  1.538   -19   30 o  0   0.91 236.97569  44.65204  8883.26  1856.24 3.62 3.24  85.7 -0.486 18.83 19.99 02a57822o0192o
57822.639118 -22.181  5.769    -5   28 o  0   0.99 236.97569  44.65204  1553.64  8662.93 3.58 3.36  31.8 -0.446 19.04 20.48 02a57822o0218o
57830.527740 -20.879  1.511   -16   24 o  0   1.06 236.97569  44.65204 10372.39  1897.90 3.72 3.04  85.8 -0.461 18.49 19.54 02a57830o0612o
57830.537411  20.764  1.356    18   24 o  0   1.02 236.97569  44.65204   940.75  1973.74 3.83 3.46  77.9 -0.431 18.47 19.54 02a57830o0630o
57830.540707  22.057  4.467     6   24 o  0   1.04 236.97569  44.65204 10385.76  1938.92 3.73 3.09  83.6 -0.457 18.50 19.57 02a57830o0636o
57830.551404  20.107  0.732    33   24 o  0   1.01 236.97569  44.65204   974.10  2012.77 3.84 3.45  76.4 -0.435 18.50 19.55 02a57830o0656o
57830.554572 -21.447  2.667   -10   26 o  0   0.90 236.97569  44.65204 10334.00  1863.60 3.72 3.02  86.4 -0.459 18.51 19.58 02a57830o0662o
57830.565307 -21.813  3.941    -7   27 o  0   0.87 236.97569  44.65204   904.76  1932.46 3.89 3.49  78.5 -0.425 18.49 19.56 02a57830o0682o
57830.568386  21.131  1.917    13   25 o  0   0.96 236.97569  44.65204 10320.32  1983.56 3.72 3.04  85.5 -0.453 18.50 19.57 02a57830o0688o
57830.579030  19.341  0.337    67   22 o  0   1.03 236.97569  44.65204   891.10  2049.50 3.86 3.50  76.7 -0.427 18.50 19.58 02a57830o0708o
57830.582140 -20.207  0.821   -30   25 o  0   0.90 236.97569  44.65204 10361.82  1924.82 3.72 3.06  84.4 -0.458 18.51 19.60 02a57830o0714o
57830.592830 -24.896 56.000    -0   22 o  0   1.37 236.97569  44.65204   932.76  1993.73 3.83 3.52  78.7 -0.430 18.52 19.62 02a57830o0734o
57834.537325  22.453  4.600     4   17 c  0   0.89 236.97569  44.65204  9132.14  2559.52 3.98 3.69  89.4 -0.399 19.02 20.96 02a57834o0525c
57834.553027  21.041  1.324    14   18 c  0   0.72 236.97569  44.65204  9157.44  2600.21 3.93 3.62  87.3 -0.405 18.99 20.84 02a57834o0554c
57834.567568  24.204 22.000     1   17 c  0   1.04 236.97569  44.65204  9090.39  2525.93 3.97 3.64  87.3 -0.397 18.97 20.80 02a57834o0580c
57834.582232  22.718  6.500     3   19 c  0   0.73 236.97569  44.65204  9076.81  2644.13 3.96 3.65  89.1 -0.394 18.94 20.78 02a57834o0606c
57834.597149  19.896  0.592    40   24 c  0   0.63 236.97569  44.65204  1368.64  7875.21 3.94 3.69  32.3 -0.436 18.95 20.78 02a57834o0632c
57835.652254 -18.021  0.480  -225  108 o  0   1.00 236.97569  44.65204  8168.77  1648.13 3.90 3.57 -32.6 -0.463 17.63 18.18 01a57835o0687o
57838.538628 -21.380  1.714   -10   18 c  0   1.18 236.97569  44.65204  4311.36  9100.50 3.77 3.65  27.7 -0.421 19.12 21.18 02a57838o0541c
57838.554256 -20.891  1.217   -16   20 c  0   0.96 236.97569  44.65204  4336.29  9144.71 3.62 3.45  10.3 -0.407 19.15 21.19 02a57838o0569c
57838.569513  25.008 53.000     0   19 c  0   1.12 236.97569  44.65204  4265.48  9066.11 3.71 3.55  23.5 -0.436 19.14 21.20 02a57838o0595c
57838.584355  20.510  0.930    23   21 c  0   0.80 236.97569  44.65204  4250.47  9184.91 3.92 3.76  31.9 -0.420 19.11 21.22 02a57838o0621c
57838.599491  21.674  2.158     8   17 c  0   0.83 236.97569  44.65204  6189.01  1325.70 4.06 3.98  82.0 -0.382 19.06 21.21 02a57838o0647c
